Feature
89.71636199951172
4.341695785522461
12.0274076461792
-7.368951320648193
0.9153972864151002
-3.711735963821411
2.2149496078491206
-5.86367654800415
2.0799376964569087
-1.9619622230529783
-0.7599799036979675
-0.4398641586303711
-2.5511345863342285
-0.6500648856163025
-1.721979022026062
0.6944792866706848
0.05857180804014206
1.7881155014038084
3.003581523895264
5.772022247314453
7.568821430206298
6.621618747711182
5.9785895347595215
2.687661647796631
1.6861217021942139
0.16044481098651883
-0.17373795807361603
-0.17026415467262268
-1.149940848350525
19501.2265625
712.2584838867188
1130.2987060546875
391.59906005859375
395.4569396972656
179.2187347412109
247.9069061279297
106.96303558349608
133.7877655029297
92.03260803222656
78.03877258300781
48.93003845214844
50.62680435180664
45.44880676269531
45.18555068969727
52.91825866699219
38.3077278137207
55.173187255859375
71.29190063476562
89.62889862060547
117.22772979736328
121.14795684814452
131.96315002441406
137.7845916748047
104.54433441162108
69.38154602050781
44.663433074951165
34.97902297973633
28.994955062866207
30.00857734680176
0.3116663694381714
0.25727522373199463
0.22395408153533933
0.21893224120140076
0.20839451253414157
0.19294588267803192
0.20761673152446744
0.21585869789123532
0.20463912189006803
0.201459676027298
0.2152233123779297
0.22788845002651212
0.22981056571006772
0.262908399105072
0.3495807647705078
0.3945819437503815
0.41888767480850214
0.4192050695419312
0.3716714084148407
0.35963624715805054
0.018880451
0.008595544
-0.0036628356
-0.012159913
-0.07001305
0.025257865
0.09197867
-0.029713748
-0.045113835
-0.003115405
-0.04219565
-0.007455106
0.010605209
0.007725702
-0.017956458
0.030362627
-0.04446261
0.0053635514
-0.083698496
0.032154344
0.015325354
0.054922216
-0.018412648
-0.014114577
0.0065513183
-0.053478364
-0.008615947
-0.034851935
0.023100289
0.04259085
-0.0049115857
0.033964857
-0.05570236
-0.017854039
0.055063996
0.0079875
-0.040949006
-0.03181923
-0.066137545
-0.0018898045
-0.026165245
-0.03265205
0.0041753105
0.047946315
-0.023630317
-0.027258566
-0.009958188
0.026763782
0.016111605
0.027335092
-0.045147967
0.0029818008
-0.0031809083
-0.0016702284
0.024227366
0.018438073
-0.0042363103
-0.036920063
0.018294653
0.014116787
0.0010774513
0.007498186
0.005997743
-0.041091133
0.04062394
-0.007954857
0.051911432
-0.06428497
0.05881352
-0.0064721946
0.0252279
0.039367072
0.010465583
0.04570043
-0.0027511325
-0.020587528
-0.0017657551
-0.03705083
-0.0036173684
-0.035638113
0.010598643
-0.054265868
0.061735954
-0.018830108
-0.006988086
0.04201236
0.040507115
0.03464515
0.010179385
0.0650313
0.00025769012
-0.018165203
0.008695471
0.056884397
0.03468531
0.019133167
-0.04155248
0.0025466678
-0.017278224
