Feature
106.70775604248045
-3.155913591384888
23.121601104736328
-3.508024215698242
-7.97390079498291
-2.742034912109375
0.3934820890426636
1.9266765117645264
2.6486110687255855
1.1716715097427368
5.752997398376465
0.5982816219329834
2.1266269683837886
-0.4640265107154846
0.0031178833451122046
0.15849903225898743
0.6084197163581848
-1.0780913829803467
0.932632565498352
2.250252723693848
1.2281289100646973
1.288596510887146
-0.026009816676378247
1.2850435972213743
-1.4829187393188477
-0.33606472611427307
-0.05293853580951691
-0.08220874518156052
0.17971454560756683
13682.75
716.1989135742188
777.4365234375
658.107421875
377.86956787109375
293.8083190917969
184.12835693359372
189.46269226074216
126.51924896240234
94.37567138671875
62.15639114379882
57.12115859985352
58.810001373291016
45.435859680175774
36.40903472900391
51.58406829833984
29.37526130676269
39.26901245117188
36.73005294799805
32.37630844116211
24.5128116607666
21.504474639892575
23.02099227905273
23.49064254760742
22.200305938720703
19.64571952819824
18.881111145019528
17.95815086364746
21.358373641967773
21.943630218505856
0.4085613787174225
0.3815204501152039
0.3540695607662201
0.32697030901908875
0.2925487458705902
0.274659126996994
0.2740400433540344
0.2685023546218872
0.26299053430557245
0.27293246984481806
0.3014962375164032
0.3290250599384308
0.34601733088493347
0.33601751923561096
0.330617755651474
0.31584587693214417
0.3020230233669281
0.3246918320655823
0.3683052659034729
0.4019933640956879
0.01914074
0.008623661
-0.003753112
-0.01271956
-0.070314914
0.026547443
0.09300034
-0.029765777
-0.045305777
-0.0032845803
-0.043625575
-0.0071297837
0.010657536
0.0073678414
-0.017855816
0.03045444
-0.044458292
0.00497539
-0.08508834
0.03297986
0.015649358
0.05572295
-0.018869882
-0.014641822
0.0068911994
-0.05388265
-0.009324924
-0.036036596
0.02288542
0.04359602
-0.0050732605
0.03479753
-0.057047963
-0.019307684
0.056484796
0.0076451753
-0.042725462
-0.03300012
-0.068603784
-0.0022817124
-0.026124815
-0.033771608
0.004659379
0.05006289
-0.02449044
-0.027609996
-0.011094353
0.027034327
0.01622955
0.027260449
-0.04637167
0.0031662176
-0.004101232
-0.0015928397
0.023657052
0.01815705
-0.005400729
-0.036906596
0.017947651
0.014735741
0.0006282405
0.007910442
0.005870571
-0.042113975
0.041633815
-0.008992329
0.05348066
-0.06584273
0.060395595
-0.0068592513
0.026754208
0.04101031
0.011507867
0.04734894
-0.0017190081
-0.021792553
-0.0018993544
-0.03786
-0.004400956
-0.03641516
0.009278136
-0.05498683
0.062526025
-0.019119216
-0.0076618306
0.04324963
0.04094463
0.034953944
0.010397411
0.06611933
0.0010080922
-0.017177489
0.008401295
0.05816533
0.03571486
0.019494386
-0.040766742
0.0032934973
-0.017704584
