-2.555126647949218750e+02
1.067077560424804688e+02
-3.155913591384887695e+00
2.312160110473632812e+01
-3.508024215698242188e+00
-7.973900794982910156e+00
-2.742034912109375000e+00
3.934820890426635742e-01
1.926676511764526367e+00
2.648611068725585938e+00
1.171671509742736816e+00
5.752997398376464844e+00
5.982816219329833984e-01
2.126626968383789062e+00
-4.640265107154846191e-01
3.117883345112204552e-03
1.584990322589874268e-01
6.084197163581848145e-01
-1.078091382980346680e+00
9.326325654983520508e-01
2.250252723693847656e+00
1.228128910064697266e+00
1.288596510887145996e+00
-2.600981667637825012e-02
1.285043597221374512e+00
-1.482918739318847656e+00
-3.360647261142730713e-01
-5.293853580951690674e-02
-8.220874518156051636e-02
1.797145456075668335e-01
1.368275000000000000e+04
7.161989135742187500e+02
7.774365234375000000e+02
6.581074218750000000e+02
3.778695678710937500e+02
2.938083190917968750e+02
1.841283569335937500e+02
1.894626922607421875e+02
1.265192489624023438e+02
9.437567138671875000e+01
6.215639114379882812e+01
5.712115859985351562e+01
5.881000137329101562e+01
4.543585968017578125e+01
3.640903472900390625e+01
5.158406829833984375e+01
2.937526130676269531e+01
3.926901245117187500e+01
3.673005294799804688e+01
3.237630844116210938e+01
2.451281166076660156e+01
2.150447463989257812e+01
2.302099227905273438e+01
2.349064254760742188e+01
2.220030593872070312e+01
1.964571952819824219e+01
1.888111114501953125e+01
1.795815086364746094e+01
2.135837364196777344e+01
2.194363021850585938e+01
4.085613787174224854e-01
3.815204501152038574e-01
3.540695607662200928e-01
3.269703090190887451e-01
2.925487458705902100e-01
2.746591269969940186e-01
2.740400433540344238e-01
2.685023546218872070e-01
2.629905343055725098e-01
2.729324698448181152e-01
3.014962375164031982e-01
3.290250599384307861e-01
3.460173308849334717e-01
3.360175192356109619e-01
3.306177556514739990e-01
3.158458769321441650e-01
3.020230233669281006e-01
3.246918320655822754e-01
3.683052659034729004e-01
4.019933640956878662e-01
